time,AvgResponseTime,nrOfInstances,AvgMemory,AvgCPU,numebrOfRequest,Latency
2020-06-30 12:09:21.998,,,,6.610627809623778,,
2020-06-30 12:09:22.398,15.33333333333333,8.0,,,,
2020-06-30 12:09:26.998,,,,6.902543410814482,,
2020-06-30 12:09:27.877,15.33333333333333,8.0,,,,
2020-06-30 12:09:32.001,,,,6.841246125548216,,
2020-06-30 12:09:32.398,15.33333333333333,8.0,,,,
2020-06-30 12:09:36.998,,,,7.020404962934192,,
2020-06-30 12:09:37.398,5.0,8.0,,,,
2020-06-30 12:09:41.298,,,41.70563619063506,,,
2020-06-30 12:09:41.998,,,,6.9028367012760805,,
2020-06-30 12:09:42.398,5.0,8.0,,,,
2020-06-30 12:09:46.998,,,,6.940638713496269,,
2020-06-30 12:09:47.398,5.0,8.0,,,,
2020-06-30 12:09:51.998,,,,6.882085095974605,,
2020-06-30 12:09:52.398,5.0,8.0,,,,
2020-06-30 12:09:53.548,,,,,1.0,69.0
2020-06-30 12:09:53.590,,,,,1.0,50.0
2020-06-30 12:09:53.592,,,,,1.0,60.0
2020-06-30 12:09:56.998,,,,7.190505244009205,,
2020-06-30 12:09:57.398,5.0,8.0,,,,
2020-06-30 12:10:01.998,,,,7.023712306164435,,
2020-06-30 12:10:02.398,5.0,8.0,,,,
2020-06-30 12:10:16.998,,,,7.717413347021218,,
2020-06-30 12:10:17.398,20.0,8.0,,,,
2020-06-30 12:10:21.998,,,,7.637533448805749,,
2020-06-30 12:10:22.398,20.0,8.0,,,,
2020-06-30 12:10:26.769,,,,,1.0,34.0
2020-06-30 12:10:26.998,,,,7.5373042236976096,,
2020-06-30 12:10:27.446,20.0,8.0,,,,
2020-06-30 12:10:31.998,,,,7.272929245646899,,
2020-06-30 12:10:32.398,20.0,8.0,,,,
2020-06-30 12:10:36.998,,,,7.330381519434849,,
2020-06-30 12:10:37.398,9.0,8.0,,,,
2020-06-30 12:10:41.298,,,41.80134968484517,,,
2020-06-30 12:10:41.998,,,,6.454820421951897,,
2020-06-30 12:10:42.398,9.0,8.0,,,,
2020-06-30 12:10:46.998,,,,6.223871432825241,,
2020-06-30 12:10:47.455,9.0,8.0,,,,
2020-06-30 12:10:51.998,,,,6.431240228747659,,
2020-06-30 12:10:52.400,9.0,8.0,,,,
2020-06-30 12:10:56.998,,,,6.709912899396769,,
2020-06-30 12:10:57.475,9.0,8.0,,,,
2020-06-30 12:10:59.836,,,,,1.0,45.0
2020-06-30 12:11:01.998,,,,6.108951054275131,,
2020-06-30 12:11:02.411,9.0,8.0,,,,
2020-06-30 12:11:16.998,,,,6.3968238245650495,,
2020-06-30 12:11:17.404,9.0,8.0,,,,
2020-06-30 12:11:21.998,,,,5.683745314345736,,
2020-06-30 12:11:22.455,9.0,8.0,,,,
2020-06-30 12:11:26.998,,,,5.050377530901755,,
2020-06-30 12:11:27.400,9.0,8.0,,,,
2020-06-30 12:11:32.001,,,,6.499169571600364,,
2020-06-30 12:11:32.398,9.0,8.0,,,,
2020-06-30 12:11:32.848,,,,,1.0,94.0
2020-06-30 12:11:37.432,30.0,8.0,,,,
2020-06-30 12:11:41.298,,,41.221771457281186,,,
2020-06-30 12:11:41.998,,,,6.844944744279382,,
2020-06-30 12:11:42.398,30.0,8.0,,,,
2020-06-30 12:11:46.998,,,,6.828932853184409,,
2020-06-30 12:11:47.398,30.0,8.0,,,,
2020-06-30 12:11:51.998,,,,6.974843421912728,,
2020-06-30 12:11:52.398,30.0,8.0,,,,
2020-06-30 12:11:56.998,,,,7.176435480551832,,
2020-06-30 12:11:57.398,30.0,8.0,,,,
2020-06-30 12:12:01.998,,,,7.040952173790448,,
2020-06-30 12:12:02.398,30.0,8.0,,,,
2020-06-30 12:12:05.980,,,,,1.0,18.0
2020-06-30 12:12:16.998,,,,7.045543412294692,,
2020-06-30 12:12:17.398,6.0,8.0,,,,
2020-06-30 12:12:21.998,,,,6.844941606878443,,
2020-06-30 12:12:22.398,6.0,8.0,,,,
2020-06-30 12:12:26.998,,,,6.560470388672286,,
2020-06-30 12:12:27.398,6.0,8.0,,,,
2020-06-30 12:12:31.998,,,,6.55751937285216,,
2020-06-30 12:12:32.398,6.0,8.0,,,,
2020-06-30 12:12:36.998,,,,6.544247313879637,,
2020-06-30 12:12:37.398,0.0,8.0,,,,
2020-06-30 12:12:38.993,,,,,1.0,37.0
2020-06-30 12:12:41.298,,,41.16104053295749,,,
2020-06-30 12:12:41.998,,,,6.472788806903311,,
2020-06-30 12:12:42.575,0.0,8.0,,,,
2020-06-30 12:12:46.998,,,,6.506222441139352,,
2020-06-30 12:12:47.398,0.0,8.0,,,,
2020-06-30 12:12:51.998,,,,6.521465230295062,,
2020-06-30 12:12:52.398,0.0,8.0,,,,
2020-06-30 12:12:56.998,,,,6.821663012396388,,
2020-06-30 12:12:57.398,0.0,8.0,,,,
2020-06-30 12:13:01.998,,,,6.772986589004635,,
2020-06-30 12:13:02.398,0.0,8.0,,,,
2020-06-30 12:13:12.090,,,,,1.0,17.0
2020-06-30 12:13:12.670,,,,,1.0,34.0
2020-06-30 12:13:13.333,,,,,1.0,26.0
2020-06-30 12:13:16.998,,,,7.024785838155157,,
2020-06-30 12:13:17.398,10.0,8.0,,,,
2020-06-30 12:13:21.998,,,,7.213471417018075,,
2020-06-30 12:13:22.398,10.0,8.0,,,,
2020-06-30 12:13:26.998,,,,6.929285526011722,,
2020-06-30 12:13:27.398,10.0,7.0,,,,
2020-06-30 12:13:31.998,,,,6.961261882603207,,
2020-06-30 12:13:32.398,10.0,7.0,,,,
2020-06-30 12:13:36.998,,,,6.945233207555307,,
2020-06-30 12:13:37.398,10.0,7.0,,,,
2020-06-30 12:13:41.298,,,41.168593156637826,,,
2020-06-30 12:13:41.998,,,,6.625239543729808,,
2020-06-30 12:13:42.398,10.0,7.0,,,,
2020-06-30 12:13:46.318,,,,,1.0,35.0
2020-06-30 12:13:46.998,,,,6.609210868681903,,
2020-06-30 12:13:47.833,,,,,1.0,19.0
2020-06-30 12:13:47.857,10.0,7.0,,,,
2020-06-30 12:13:51.998,,,,6.487325557020056,,
2020-06-30 12:13:52.398,10.0,7.0,,,,
2020-06-30 12:13:56.998,,,,6.520759191256097,,
2020-06-30 12:13:57.398,10.0,7.0,,,,
2020-06-30 12:14:01.998,,,,6.491638974272718,,
2020-06-30 12:14:02.398,10.0,7.0,,,,
2020-06-30 12:14:16.998,,,,6.8234443716442525,,
2020-06-30 12:14:17.398,7.0,7.0,,,,
2020-06-30 12:14:20.804,,,,,1.0,24.0
2020-06-30 12:14:21.861,,,,,1.0,29.0
2020-06-30 12:14:21.998,,,,6.7595951202633096,,
2020-06-30 12:14:22.398,7.0,7.0,,,,
2020-06-30 12:14:22.917,,,,,1.0,33.0
2020-06-30 12:14:26.998,,,,6.7261614860272685,,
2020-06-30 12:14:27.398,7.0,6.0,,,,
2020-06-30 12:14:31.998,,,,6.777895676766344,,
2020-06-30 12:14:32.398,7.0,6.0,,,,
2020-06-30 12:14:36.998,,,,6.829538453618575,,
2020-06-30 12:14:37.398,12.5,6.0,,,,
2020-06-30 12:14:41.298,,,41.107242362552036,,,
2020-06-30 12:14:41.998,,,,6.660604762404812,,
2020-06-30 12:14:42.398,12.5,6.0,,,,
2020-06-30 12:14:46.998,,,,6.561812800971905,,
2020-06-30 12:14:47.398,12.5,6.0,,,,
2020-06-30 12:14:51.998,,,,6.6574908082964965,,
2020-06-30 12:14:52.874,12.5,6.0,,,,
2020-06-30 12:14:56.049,,,,,1.0,23.0
2020-06-30 12:14:56.874,,,,,1.0,19.0
2020-06-30 12:14:56.998,,,,6.6574908082964965,,
2020-06-30 12:14:57.747,12.5,6.0,,,,
2020-06-30 12:14:57.959,,,,,1.0,17.0
2020-06-30 12:15:01.998,,,,6.65305092930338,,
2020-06-30 12:15:02.398,12.5,6.0,,,,
2020-06-30 12:15:16.998,,,,6.788517418375246,,
2020-06-30 12:15:17.398,5.5,6.0,,,,
2020-06-30 12:15:21.998,,,,6.676105809979703,,
2020-06-30 12:15:22.398,5.5,6.0,,,,
2020-06-30 12:15:26.998,,,,6.693561121026633,,
2020-06-30 12:15:27.398,5.5,5.0,,,,
2020-06-30 12:15:30.994,,,,,1.0,34.0
2020-06-30 12:15:31.888,,,,,1.0,56.0
2020-06-30 12:15:31.998,,,,6.828906917452053,,
2020-06-30 12:15:32.398,5.5,5.0,,,,
2020-06-30 12:15:33.015,,,,,1.0,40.0
2020-06-30 12:15:36.998,,,,6.827464943812673,,
2020-06-30 12:15:37.398,29.0,5.0,,,,
2020-06-30 12:15:41.298,,,41.03979890119928,,,
2020-06-30 12:15:41.998,,,,6.7421992579536605,,
2020-06-30 12:15:42.405,29.0,5.0,,,,
2020-06-30 12:15:46.998,,,,6.774911182213721,,
2020-06-30 12:15:47.398,29.0,5.0,,,,
2020-06-30 12:15:51.998,,,,6.75817758114277,,
2020-06-30 12:15:52.399,29.0,5.0,,,,
2020-06-30 12:15:56.998,,,,6.725416721960649,,
2020-06-30 12:15:57.398,29.0,5.0,,,,
2020-06-30 12:16:01.998,,,,6.576277451310205,,
2020-06-30 12:16:02.677,29.0,5.0,,,,
2020-06-30 12:16:05.984,,,,,1.0,17.0
2020-06-30 12:16:16.998,,,,6.495496222746934,,
2020-06-30 12:16:17.398,6.0,5.0,,,,
2020-06-30 12:16:21.998,,,,6.481624505158943,,
2020-06-30 12:16:22.398,6.0,5.0,,,,
2020-06-30 12:16:26.998,,,,6.564586167553919,,
2020-06-30 12:16:27.402,6.0,3.0,,,,
2020-06-30 12:16:31.998,,,,6.561662824660917,,
2020-06-30 12:16:32.398,6.0,3.0,,,,
2020-06-30 12:16:36.998,,,,6.545652384239262,,
2020-06-30 12:16:37.398,0.0,3.0,,,,
2020-06-30 12:16:38.983,,,,,1.0,41.0
2020-06-30 12:16:41.298,,,41.03511725325921,,,
2020-06-30 12:16:41.998,,,,6.527458579263425,,
2020-06-30 12:16:42.398,0.0,3.0,,,,
2020-06-30 12:16:46.998,,,,6.527458579263425,,
2020-06-30 12:16:47.398,0.0,3.0,,,,
2020-06-30 12:16:51.998,,,,6.588546549973457,,
2020-06-30 12:16:52.398,0.0,3.0,,,,
2020-06-30 12:16:56.998,,,,6.573361732905049,,
2020-06-30 12:16:57.398,0.0,3.0,,,,
2020-06-30 12:17:01.998,,,,6.573361732905049,,
2020-06-30 12:17:02.398,0.0,3.0,,,,
2020-06-30 12:17:12.093,,,,,1.0,22.0
2020-06-30 12:17:16.998,,,,6.592312333909223,,
2020-06-30 12:17:17.398,26.0,3.0,,,,
2020-06-30 12:17:21.998,,,,6.596793658367183,,
2020-06-30 12:17:22.400,26.0,3.0,,,,
2020-06-30 12:17:26.998,,,,6.511576869009888,,
2020-06-30 12:17:27.422,26.0,2.0,,,,
2020-06-30 12:17:31.998,,,,6.497749793142417,,
2020-06-30 12:17:32.398,26.0,2.0,,,,
2020-06-30 12:17:36.998,,,,6.480311266048419,,
2020-06-30 12:17:37.398,7.0,2.0,,,,
2020-06-30 12:17:41.298,,,41.007410706129534,,,
2020-06-30 12:17:41.998,,,,6.477455126440315,,
2020-06-30 12:17:42.398,7.0,2.0,,,,
2020-06-30 12:17:45.027,,,,,1.0,30.0
2020-06-30 12:17:46.198,,,,,1.0,24.0
2020-06-30 12:17:46.998,,,,6.459981547030549,,
2020-06-30 12:17:47.212,,,,,1.0,30.0
2020-06-30 12:17:47.405,7.0,2.0,,,,
2020-06-30 12:17:48.112,,,,,1.0,53.0
2020-06-30 12:17:49.107,,,,,1.0,25.0
2020-06-30 12:17:51.998,,,,6.4569910008526525,,
2020-06-30 12:17:52.398,7.0,2.0,,,,
2020-06-30 12:17:56.998,,,,6.4569910008526525,,
2020-06-30 12:17:57.398,7.0,2.0,,,,
2020-06-30 12:18:01.998,,,,6.489011881695959,,
2020-06-30 12:18:02.402,7.0,2.0,,,,
2020-06-30 12:18:16.998,,,,6.576867702815119,,
2020-06-30 12:18:17.906,21.0,2.0,,,,
2020-06-30 12:18:21.998,,,,6.558676857734787,,
2020-06-30 12:18:22.398,21.0,2.0,,,,
2020-06-30 12:18:24.833,,,,,1.0,68.0
2020-06-30 12:18:25.769,,,,,1.0,20.0
2020-06-30 12:18:26.886,,,,,1.0,16.0
2020-06-30 12:18:26.998,,,,6.575410458805737,,
2020-06-30 12:18:27.399,21.0,2.0,,,,
2020-06-30 12:18:27.724,,,,,1.0,16.0
2020-06-30 12:18:28.760,,,,,1.0,14.0
2020-06-30 12:18:29.755,,,,,1.0,29.0
2020-06-30 12:18:30.760,,,,,1.0,16.0
2020-06-30 12:18:31.998,,,,6.560139996722901,,
2020-06-30 12:18:32.398,21.0,2.0,,,,
2020-06-30 12:18:36.998,,,,6.478000781758075,,
2020-06-30 12:18:37.398,10.5,2.0,,,,
2020-06-30 12:18:41.298,,,40.99453209620379,,,
2020-06-30 12:18:41.998,,,,6.543570076926067,,
2020-06-30 12:18:42.398,10.5,2.0,,,,
2020-06-30 12:18:46.998,,,,6.6097324193751,,
2020-06-30 12:18:47.398,10.5,2.0,,,,
2020-06-30 12:18:51.998,,,,6.579216233053327,,
2020-06-30 12:18:52.398,10.5,2.0,,,,
2020-06-30 12:18:56.998,,,,6.561794489912258,,
2020-06-30 12:18:57.398,10.5,2.0,,,,
2020-06-30 12:19:01.998,,,,6.574113936174967,,
2020-06-30 12:19:02.398,10.5,2.0,,,,
2020-06-30 12:19:03.719,,,,,1.0,20.0
2020-06-30 12:19:16.998,,,,6.42136304125431,,
2020-06-30 12:19:17.398,0.0,2.0,,,,
2020-06-30 12:19:21.998,,,,6.421363041254307,,
2020-06-30 12:19:22.669,0.0,2.0,,,,
2020-06-30 12:19:26.999,,,,6.438784784395378,,
2020-06-30 12:19:27.433,0.0,2.0,,,,
2020-06-30 12:19:31.998,,,,6.577219106976888,,
2020-06-30 12:19:32.398,0.0,2.0,,,,
2020-06-30 12:19:36.826,,,,,1.0,19.0
2020-06-30 12:19:36.998,,,,6.645598449359144,,
2020-06-30 12:19:37.398,8.0,2.0,,,,
2020-06-30 12:19:38.972,,,,,1.0,21.0
2020-06-30 12:19:41.298,,,40.95639379347244,,,
2020-06-30 12:19:41.512,,,,,1.0,21.0
2020-06-30 12:19:41.998,,,,6.746100961921961,,
2020-06-30 12:19:42.398,8.0,2.0,,,,
2020-06-30 12:19:46.998,,,,6.846301362723565,,
2020-06-30 12:19:47.401,8.0,2.0,,,,
2020-06-30 12:19:51.998,,,,6.9162659965775575,,
2020-06-30 12:19:52.409,8.0,2.0,,,,
2020-06-30 12:19:56.998,,,,7.456145701917165,,
2020-06-30 12:19:57.398,8.0,2.0,,,,
2020-06-30 12:20:01.998,,,,7.395844194379476,,
2020-06-30 12:20:02.398,8.0,2.0,,,,
2020-06-30 12:20:14.665,,,,,1.0,18.0
2020-06-30 12:20:15.670,,,,,1.0,19.0
2020-06-30 12:20:16.469,,,,,1.0,35.0
2020-06-30 12:20:16.998,,,,9.14876191824313,,
2020-06-30 12:20:17.398,6.5,2.0,,,,
2020-06-30 12:20:17.564,,,,,1.0,17.0
2020-06-30 12:20:21.998,,,,9.07281307910331,,
2020-06-30 12:20:22.421,6.5,2.0,,,,
2020-06-30 12:20:27.001,,,,9.07281307910331,,
2020-06-30 12:20:28.781,6.5,2.0,,,,
2020-06-30 12:20:31.998,,,,8.93585278448411,,
2020-06-30 12:20:32.457,6.5,2.0,,,,
2020-06-30 12:20:36.998,,,,8.80767113868357,,
2020-06-30 12:20:37.399,6.0,2.0,,,,
2020-06-30 12:20:41.298,,,39.24209502929701,,,
2020-06-30 12:20:41.998,,,,8.70132194033475,,
2020-06-30 12:20:42.439,6.0,2.0,,,,
2020-06-30 12:20:46.998,,,,8.70132194033475,,
2020-06-30 12:20:47.400,6.0,2.0,,,,
2020-06-30 12:20:50.544,,,,,1.0,19.0
2020-06-30 12:20:51.250,,,,,1.0,25.0
2020-06-30 12:20:51.995,,,,,1.0,24.0
2020-06-30 12:20:51.998,,,,8.54533198321937,,
2020-06-30 12:20:52.400,6.0,2.0,,,,
2020-06-30 12:20:56.998,,,,8.54533198321937,,
2020-06-30 12:20:57.402,6.0,2.0,,,,
2020-06-30 12:21:01.998,,,,8.8104739236391,,
2020-06-30 12:21:02.399,6.0,2.0,,,,
2020-06-30 12:21:16.998,,,,8.8104739236391,,
2020-06-30 12:21:17.398,8.0,2.0,,,,
2020-06-30 12:21:21.998,,,,8.96351582482987,,
2020-06-30 12:21:22.398,8.0,2.0,,,,
2020-06-30 12:21:24.970,,,,,1.0,21.0
2020-06-30 12:21:25.387,,,,,1.0,17.0
2020-06-30 12:21:25.905,,,,,1.0,15.0
2020-06-30 12:21:26.297,,,,,1.0,16.0
2020-06-30 12:21:26.743,,,,,1.0,26.0
2020-06-30 12:21:26.998,,,,8.96351582482987,,
2020-06-30 12:21:27.382,,,,,1.0,48.0
2020-06-30 12:21:27.398,8.0,1.0,,,,
2020-06-30 12:21:27.656,,,,,1.0,21.0
2020-06-30 12:21:28.111,,,,,1.0,16.0
2020-06-30 12:21:28.517,,,,,1.0,14.0
2020-06-30 12:21:31.998,,,,8.790097748154281,,
2020-06-30 12:21:32.451,8.0,1.0,,,,
2020-06-30 12:21:36.998,,,,8.790097748154281,,
2020-06-30 12:21:38.603,5.0,1.0,,,,
2020-06-30 12:21:41.298,,,39.228286614728106,,,
2020-06-30 12:21:42.986,5.0,1.0,,8.82205735442801,,
2020-06-30 12:21:46.998,,,,8.73180751864617,,
2020-06-30 12:21:47.398,5.0,1.0,,,,
2020-06-30 12:21:51.998,,,,8.70424234814453,,
2020-06-30 12:21:52.398,5.0,1.0,,,,
2020-06-30 12:21:56.998,,,,8.70424234814453,,
2020-06-30 12:21:57.398,5.0,1.0,,,,
2020-06-30 12:22:01.497,,,,,1.0,14.0
2020-06-30 12:22:01.998,,,,8.64026191957636,,
2020-06-30 12:22:02.398,5.0,1.0,,,,
2020-06-30 12:22:04.150,,,,,1.0,14.0
2020-06-30 12:22:06.922,,,,,1.0,13.0
2020-06-30 12:22:16.998,,,,8.838402184954221,,
2020-06-30 12:22:17.398,5.0,1.0,,,,
2020-06-30 12:22:21.998,,,,8.835481777144448,,
2020-06-30 12:22:22.398,5.0,1.0,,,,
2020-06-30 12:22:26.998,,,,8.835481777144448,,
2020-06-30 12:22:27.398,5.0,1.0,,,,
2020-06-30 12:22:31.998,,,,8.835481777144448,,
2020-06-30 12:22:32.401,5.0,1.0,,,,
2020-06-30 12:22:36.998,,,,8.835481777144448,,
2020-06-30 12:22:37.398,5.0,1.0,,,,
2020-06-30 12:22:39.910,,,,,1.0,14.0
2020-06-30 12:22:40.415,,,,,1.0,83.0
2020-06-30 12:22:41.065,,,,,1.0,26.0
2020-06-30 12:22:41.298,,,39.27547012227746,,,
2020-06-30 12:22:41.411,,,,,1.0,20.0
2020-06-30 12:22:41.925,,,,,1.0,15.0
2020-06-30 12:22:41.998,,,,8.73497926458163,,
2020-06-30 12:22:42.398,5.0,1.0,,,,
2020-06-30 12:22:42.503,,,,,1.0,14.0
2020-06-30 12:22:46.999,,,,8.73497926458163,,
2020-06-30 12:22:47.537,5.0,1.0,,,,
2020-06-30 12:22:52.002,,,,8.8443617379575,,
2020-06-30 12:22:52.427,5.0,1.0,,,,
2020-06-30 12:22:56.998,,,,8.8443617379575,,
2020-06-30 12:22:57.398,5.0,1.0,,,,
2020-06-30 12:23:01.998,,,,8.98125773063844,,
2020-06-30 12:23:02.429,5.0,1.0,,,,
2020-06-30 12:23:15.609,,,,,1.0,15.0
2020-06-30 12:23:16.998,,,,8.87504293885942,,
2020-06-30 12:23:17.007,,,,,1.0,17.0
2020-06-30 12:23:17.398,5.0,1.0,,,,
2020-06-30 12:23:18.532,,,,,1.0,14.0
2020-06-30 12:23:20.056,,,,,1.0,16.0
2020-06-30 12:23:21.998,,,,8.73511367115143,,
2020-06-30 12:23:22.425,5.0,1.0,,,,
2020-06-30 12:23:26.998,,,,8.73511367115143,,
2020-06-30 12:23:27.454,5.0,2.0,,,,
2020-06-30 12:23:31.999,,,,8.5341086460258,,
2020-06-30 12:23:32.398,5.0,2.0,,,,
2020-06-30 12:23:36.998,,,,8.5341086460258,,
2020-06-30 12:23:37.410,6.0,2.0,,,,
2020-06-30 12:23:41.298,,,39.39603479100601,,,
2020-06-30 12:23:41.998,,,,8.53696191802385,,
2020-06-30 12:23:42.398,6.0,2.0,,,,
2020-06-30 12:23:46.998,,,,8.53696191802385,,
2020-06-30 12:23:47.398,6.0,2.0,,,,
2020-06-30 12:23:51.998,,,,8.47285288557917,,
2020-06-30 12:23:52.400,6.0,2.0,,,,
2020-06-30 12:23:53.116,,,,,1.0,13.0
2020-06-30 12:23:53.976,,,,,1.0,13.0
2020-06-30 12:23:56.998,,,,8.47285288557917,,
2020-06-30 12:23:58.988,6.0,2.0,,,,
2020-06-30 12:24:01.998,,,,8.488173800730559,,
2020-06-30 12:24:02.515,6.0,2.0,,,,
2020-06-30 12:24:16.998,,,,8.60380135381018,,
2020-06-30 12:24:17.400,4.0,2.0,,,,
2020-06-30 12:24:21.998,,,,8.728942758898409,,
2020-06-30 12:24:22.398,4.0,2.0,,,,
2020-06-30 12:24:26.979,,,,,1.0,22.0
2020-06-30 12:24:26.998,,,,8.728942758898409,,
2020-06-30 12:24:31.998,,,,8.75111588680908,,
2020-06-30 12:24:32.398,4.0,2.0,,,,
2020-06-30 12:24:36.998,,,,8.72599470297379,,
2020-06-30 12:24:37.400,7.0,2.0,,,,
2020-06-30 12:24:41.298,,,39.415870623393225,,,
2020-06-30 12:24:41.998,,,,8.85999805305754,,
2020-06-30 12:24:42.398,7.0,2.0,,,,
2020-06-30 12:24:46.998,,,,10.947442531646507,,
2020-06-30 12:24:47.410,7.0,2.0,,,,
2020-06-30 12:24:51.998,,,,10.90383773411175,,
2020-06-30 12:24:52.403,7.0,2.0,,,,
2020-06-30 12:24:56.998,,,,11.48476283762347,,
2020-06-30 12:24:57.401,7.0,2.0,,,,
2020-06-30 12:25:00.037,,,,,1.0,40.0
2020-06-30 12:25:01.030,,,,,1.0,5998.0
2020-06-30 12:25:01.998,,,,11.506591851719868,,
2020-06-30 12:25:02.041,,,,,1.0,22.0
2020-06-30 12:25:02.585,7.0,2.0,,,,
2020-06-30 12:25:16.998,,,,21.701446486373488,,
2020-06-30 12:25:17.402,8.0,2.0,,,,
2020-06-30 12:25:21.998,,,,21.701446486373488,,
2020-06-30 12:25:22.398,8.0,2.0,,,,
2020-06-30 12:25:26.998,,,,21.12532907675674,,
2020-06-30 12:25:27.399,8.0,2.0,,,,
2020-06-30 12:25:31.998,,,,19.761219350379537,,
2020-06-30 12:25:32.398,8.0,2.0,,,,
2020-06-30 12:25:36.998,,,,21.20104849394647,,
2020-06-30 12:25:37.398,0.0,2.0,,,,
2020-06-30 12:25:40.010,,,,,1.0,53.0
2020-06-30 12:25:41.298,,,38.888116770413276,,,
2020-06-30 12:25:41.325,,,,,1.0,17.0
2020-06-30 12:25:41.998,,,,19.392714933074,,
2020-06-30 12:25:42.398,339.0,2.0,,,,
2020-06-30 12:25:42.571,,,,,1.0,32.0
2020-06-30 12:25:43.808,,,,,1.0,21.0
2020-06-30 12:25:45.171,,,,,1.0,27.0
2020-06-30 12:25:46.428,,,,,1.0,15.0
2020-06-30 12:25:46.998,,,,8.327675850771849,,
2020-06-30 12:25:47.398,339.0,2.0,,,,
2020-06-30 12:25:47.718,,,,,1.0,24.0
2020-06-30 12:25:51.998,,,,8.56049994446656,,
2020-06-30 12:25:52.400,339.0,2.0,,,,
2020-06-30 12:25:56.998,,,,8.889315028571119,,
2020-06-30 12:25:57.398,339.0,2.0,,,,
2020-06-30 12:26:01.998,,,,8.43393886260612,,
2020-06-30 12:26:02.398,339.0,2.0,,,,
2020-06-30 12:26:16.998,,,,9.083633352151619,,
2020-06-30 12:26:18.478,6.0,2.0,,,,
2020-06-30 12:26:20.697,,,,,1.0,19.0
2020-06-30 12:26:21.998,,,,7.443673378657109,,
2020-06-30 12:26:22.266,,,,,1.0,21.0
2020-06-30 12:26:22.725,6.0,2.0,,,,
2020-06-30 12:26:23.675,,,,,1.0,28.0
2020-06-30 12:26:25.311,,,,,1.0,29.0
2020-06-30 12:26:26.998,,,,6.813350756864108,,
2020-06-30 12:26:27.428,6.0,5.0,,,,
2020-06-30 12:26:31.998,,,,5.442793149550432,,
2020-06-30 12:26:32.400,6.0,5.0,,,,
2020-06-30 12:26:36.998,,,,5.442793149550432,,
2020-06-30 12:26:37.398,12.5,5.0,,,,
2020-06-30 12:26:41.298,,,39.61510981482207,,,
2020-06-30 12:26:41.998,,,,5.385078243104037,,
2020-06-30 12:26:42.404,12.5,5.0,,,,
2020-06-30 12:26:46.998,,,,6.911263143024359,,
2020-06-30 12:26:47.402,12.5,5.0,,,,
2020-06-30 12:26:51.998,,,,7.414317245561903,,
2020-06-30 12:26:52.399,12.5,5.0,,,,
2020-06-30 12:26:56.998,,,,7.414317245561903,,
2020-06-30 12:26:57.405,12.5,5.0,,,,
2020-06-30 12:26:58.267,,,,,1.0,14.0
2020-06-30 12:26:58.280,,,,,1.0,17.0
2020-06-30 12:26:58.303,,,,,1.0,14.0
2020-06-30 12:27:01.998,,,,8.67437994393263,,
2020-06-30 12:27:02.401,12.5,5.0,,,,
2020-06-30 12:27:16.998,,,,8.41814834897082,,
2020-06-30 12:27:17.398,5.5,5.0,,,,
2020-06-30 12:27:21.998,,,,8.075659462089929,,
2020-06-30 12:27:22.398,5.5,5.0,,,,
2020-06-30 12:27:26.998,,,,6.746449819479222,,
2020-06-30 12:27:27.520,5.5,5.0,,,,
2020-06-30 12:27:31.350,,,,,1.0,19.0
2020-06-30 12:27:31.481,,,,,1.0,21.0
2020-06-30 12:27:31.609,,,,,1.0,19.0
2020-06-30 12:27:31.745,,,,,1.0,16.0
2020-06-30 12:27:31.966,,,,,1.0,19.0
2020-06-30 12:27:31.972,,,,,1.0,24.0
2020-06-30 12:27:32.057,,,,,1.0,25.0
2020-06-30 12:27:33.266,5.666666666666668,5.0,,,,
2020-06-30 12:27:37.001,,,,8.450141691224871,,
2020-06-30 12:27:37.831,10.5,5.0,,,,
2020-06-30 12:27:41.298,,,39.93018635242532,,,
2020-06-30 12:27:41.998,,,,7.285196054245554,,
2020-06-30 12:27:42.422,10.5,5.0,,,,
2020-06-30 12:27:46.998,,,,7.461281468990222,,
2020-06-30 12:27:47.402,10.5,5.0,,,,
2020-06-30 12:27:51.998,,,,7.491926166903057,,
2020-06-30 12:27:52.489,10.5,5.0,,,,
2020-06-30 12:27:56.998,,,,8.875408267546481,,
2020-06-30 12:27:57.398,10.5,5.0,,,,
2020-06-30 12:28:01.998,,,,8.69468537598021,,
2020-06-30 12:28:02.398,15.0,5.0,,,,
2020-06-30 12:28:05.145,,,,,1.0,23.0
2020-06-30 12:28:16.998,,,,12.4506322356234,,
2020-06-30 12:28:17.409,9.0,5.0,,,,
2020-06-30 12:28:21.998,,,,15.960897773206947,,
2020-06-30 12:28:22.666,9.0,5.0,,,,
2020-06-30 12:28:26.998,,,,13.325806619698401,,
2020-06-30 12:28:27.398,9.0,5.0,,,,
2020-06-30 12:28:31.998,,,,13.553796593663321,,
2020-06-30 12:28:32.398,9.0,5.0,,,,
2020-06-30 12:28:36.998,,,,12.6556872083102,,
2020-06-30 12:28:37.532,0.0,5.0,,,,
2020-06-30 12:28:38.207,,,,,1.0,5237.0
2020-06-30 12:28:38.846,,,,,1.0,24.0
2020-06-30 12:28:39.520,,,,,1.0,4506.0
2020-06-30 12:28:41.298,,,38.886464561160174,,,
2020-06-30 12:28:43.373,0.0,5.0,,11.33875477344038,,
2020-06-30 12:28:46.998,,,,13.504957960242827,,
