response_time,time,violation,go_memstats_heap_objects,go_memstats_mcache_inuse_bytes,pushgateway_http_push_size_bytes_sum,pushgateway_http_push_size_bytes,go_memstats_mcache_sys_bytes,served_request,memory_alloc,scrape_samples_post_metric_relabeling,cpu_usage,scrape_samples_scraped,go_threads,request_rate,go_goroutines,lost_request,process_open_fds,cpu_alloc,go_gc_duration_seconds_count,scrape_samples_post_metric_relabeling,scrape_samples_scraped,pushgateway_http_requests_total,number_instances,pushgateway_http_push_duration_seconds_count,pushgateway_build_info,pushgateway_http_push_size_bytes_count,go_info,up,up,process_cpu_seconds_total,scrape_duration_seconds,performance,pushgateway_http_push_duration_seconds,pushgateway_http_push_duration_seconds_sum,scrape_duration_seconds,go_gc_duration_seconds_sum,go_gc_duration_seconds,go_memstats_gc_cpu_fraction,go_memstats_lookups_total,push_failure_time_seconds,scrape_series_added,scrape_series_added,process_virtual_memory_max_bytes,go_memstats_frees_total,go_memstats_mallocs_total,go_memstats_mspan_inuse_bytes,go_memstats_mspan_sys_bytes,go_memstats_stack_inuse_bytes,go_memstats_stack_sys_bytes,process_max_fds,go_memstats_buck_hash_sys_bytes,go_memstats_other_sys_bytes,go_memstats_gc_sys_bytes,go_memstats_heap_alloc_bytes,go_memstats_alloc_bytes,memory,go_memstats_heap_inuse_bytes,go_memstats_next_gc_bytes,go_memstats_alloc_bytes_total,process_resident_memory_bytes,go_memstats_heap_released_bytes,go_memstats_heap_idle_bytes,go_memstats_heap_sys_bytes,go_memstats_sys_bytes,process_virtual_memory_bytes,process_start_time_seconds,push_time_seconds,start_time,go_memstats_last_gc_time_seconds
0.0,1601156543,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,0.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,0.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.22,5.000642677,0.0,nan,0.002401081,5.000642677,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,346774.0,79152.0,114688.0,1015808.0,1015808.0,1048576.0,1453358.0,1993674.0,2385920.0,10070880.0,10492032.0,0.0,11313152.0,14111488.0,90722824.0,22278144.0,52084736.0,54935552.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156544,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,0.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,0.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.22,5.000642677,0.0,nan,0.002401081,5.000642677,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,346774.0,79152.0,114688.0,1015808.0,1015808.0,1048576.0,1453358.0,1993674.0,2385920.0,10070880.0,10492032.0,0.0,11313152.0,14111488.0,90722824.0,22278144.0,52084736.0,54935552.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156545,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,0.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,0.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.26,5.000642677,0.0,nan,0.002401081,5.000642677,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,346774.0,79152.0,114688.0,1015808.0,1015808.0,1048576.0,1453358.0,1993674.0,2385920.0,10070880.0,10492032.0,0.0,11313152.0,14111488.0,90722824.0,22278144.0,52084736.0,54935552.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156546,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,0.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,0.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.26,5.000642677,0.0,nan,0.002401081,5.000642677,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,346774.0,79152.0,114688.0,1015808.0,1015808.0,1048576.0,1453358.0,1993674.0,2385920.0,10070880.0,10492032.0,0.0,11313152.0,14111488.0,90722824.0,22278144.0,52084736.0,54935552.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156547,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,0.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,0.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.26,5.000642677,0.0,nan,0.002401081,5.000642677,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1015808.0,1015808.0,1048576.0,1453358.0,1993674.0,2385920.0,10070880.0,10492032.0,0.0,11313152.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156548,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,0.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,0.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.26,0.00596753,0.0,nan,0.002401081,0.00596753,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1015808.0,1015808.0,1048576.0,1453358.0,1993674.0,2385920.0,10070880.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156549,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,58.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.26,0.00596753,0.0,nan,0.002401081,0.00596753,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1015808.0,1015808.0,1048576.0,1453358.0,1993674.0,2385920.0,10070880.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156559,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,58.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.26,0.00596753,0.0,nan,0.002401081,0.00596753,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1015808.0,1015808.0,1048576.0,1453646.0,1993674.0,2385920.0,10070880.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156560,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,58.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.26,0.00596753,0.0,nan,0.002401081,0.00596753,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1015808.0,1015808.0,1048576.0,1453646.0,1993674.0,2385920.0,11347784.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156561,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,58.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,0.00596753,0.0,nan,0.002401081,0.00596753,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1015808.0,1048576.0,1048576.0,1453646.0,1993674.0,2385920.0,11347784.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156562,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,58.0,0.0,58.0,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.0,nan,0.002401081,5.000398004,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1015808.0,1048576.0,1048576.0,1453646.0,1993674.0,2385920.0,11347784.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156563,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,58.0,0.0,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.0,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1015808.0,1048576.0,1048576.0,1453646.0,1993674.0,2385920.0,11347784.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
0.0,1601156564,0,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,58.0,0.0,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.0,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993674.0,2385920.0,11347784.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156565,1,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,58.0,0.0,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.0,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993674.0,2385920.0,11347784.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156566,1,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,8.0,0.0,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.0,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156567,1,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,8.0,0.0,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.0,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,10492032.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156568,1,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.0,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,0.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156569,1,18358.0,13888.0,489.0,nan,16384.0,0.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.00322711344873,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,333488.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156570,1,23997.0,13888.0,489.0,nan,16384.0,0.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.00322711344873,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,12214272.0,14111488.0,90722824.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156571,1,23997.0,13888.0,489.0,nan,16384.0,0.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.00322711344873,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,12214272.0,14111488.0,92007536.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156572,1,23997.0,13888.0,489.0,nan,16384.0,0.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.26,5.000398004,0.00322711344873,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,12214272.0,14111488.0,92007536.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156573,1,23997.0,13888.0,489.0,nan,16384.0,0.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,5.000398004,0.00322711344873,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,12214272.0,14111488.0,92007536.0,21467136.0,52084736.0,53878784.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156574,1,23997.0,13888.0,489.0,nan,16384.0,0.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,5.000398004,0.00322711344873,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,352891.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,12214272.0,14111488.0,92007536.0,21467136.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156575,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,5.000398004,0.00322711344873,nan,0.002401081,5.000398004,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,87312.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,12214272.0,14111488.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156576,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,0.001521063,0.00322711344873,nan,0.002401081,0.001521063,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,12214272.0,14111488.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156577,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,8.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,8.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,0.001521063,0.00322711344873,nan,0.002401081,0.001521063,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,13344768.0,14111488.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156578,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,58.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,0.001521063,0.00322711344873,nan,0.002401081,0.001521063,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,13344768.0,14111488.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156588,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,58.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,0.001521063,0.00322711344873,nan,0.002401081,0.001521063,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,11347784.0,11563736.0,14327808.0,13344768.0,14111488.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156589,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,58.0,41.1333333333,19.3333333333,14.0,0.0,10.0,0.0,7.0,3.0,17.0,58.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,0.001521063,0.00322711344873,nan,0.002401081,0.001521063,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,7143296.0,11563736.0,14327808.0,13344768.0,14111488.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156590,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,58.0,41.1333333333,19.3333333333,14.0,0.0,10.0,31.0,7.0,3.0,17.0,58.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,0.001521063,0.00322711344873,nan,0.002401081,0.001521063,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,7143296.0,11563736.0,14327808.0,13344768.0,14111488.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156591,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,58.0,41.1333333333,19.3333333333,14.0,0.0,10.0,31.0,7.0,3.0,17.0,58.0,19.3333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,0.001521063,0.00322711344873,nan,0.002401081,0.001521063,0.001956875,0.000124519142857,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,7143296.0,11563736.0,14327808.0,13344768.0,13730800.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156592,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,58.0,41.1333333333,4.0,14.0,0.0,10.0,31.0,7.0,3.0,17.0,58.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,4.8704955215,0.00322711344873,nan,0.002401081,4.8704955215,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,7143296.0,11563736.0,14327808.0,13344768.0,13730800.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,0.0,1601156459.08
6986.73987389,1601156593,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,58.0,41.1333333333,58.0,14.0,0.0,10.0,31.0,7.0,3.0,17.0,58.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,4.8704955215,0.00322711344873,nan,0.002401081,4.8704955215,0.001956875,0.0001618654,7.90794317958e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1048576.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,7143296.0,11563736.0,14327808.0,13344768.0,13730800.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,1601154884.59,1601156459.08
6986.73987389,1601156594,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,58.0,41.1333333333,58.0,14.0,0.0,10.0,31.0,7.0,3.0,17.0,58.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.29,4.8704955215,0.00322711344873,nan,0.002401081,4.8704955215,0.001956875,0.0001618654,7.82037943054e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1015808.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,7143296.0,11563736.0,14327808.0,13344768.0,13730800.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,1601154884.59,1601156459.08
5683.67893046,1601156595,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,58.0,41.1333333333,58.0,14.0,0.0,10.0,31.0,7.0,3.0,17.0,58.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.29,4.8704955215,0.00322711344873,nan,0.002401081,4.8704955215,0.001956875,0.0001618654,7.82037943054e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1015808.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,7143296.0,11563736.0,14327808.0,13344768.0,13730800.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,1601154884.59,1601156459.08
5683.67893046,1601156596,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,4.0,41.1333333333,58.0,14.0,0.0,10.0,31.0,7.0,3.0,17.0,4.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.29,4.8704955215,0.00322711344873,nan,0.002401081,4.8704955215,0.001998087,0.0001618654,7.82037943054e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1015808.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,7143296.0,11563736.0,14327808.0,13344768.0,13730800.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,1601154884.59,1601156459.08
5683.67893046,1601156597,1,23997.0,13888.0,489.0,nan,16384.0,151.0,32.0,4.0,37.5,58.0,14.0,0.0,10.0,31.0,7.0,3.0,17.0,4.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.29,4.8704955215,0.00322711344873,nan,0.002401081,4.8704955215,0.001998087,0.0001618654,7.82037943054e-06,0.0,0.0,0.0,0.0,-1.0,334164.0,359167.0,95200.0,114688.0,1015808.0,1048576.0,1048576.0,1453646.0,1993386.0,2385920.0,7143296.0,7358976.0,14327808.0,13344768.0,13730800.0,92007536.0,20824064.0,52084736.0,52715520.0,66093056.0,73072888.0,119709696.0,1601154836.51,1601154872.61,1601154884.59,1601156459.08
